矩阵大小,列访问时间(ms),列StdDev,行访问时间(ms),行StdDev,加速比,内存占用(KB),L1缓存倍数,L2缓存倍数,L3缓存倍数
1359,2.77160,0.08572,0.72410,0.20626,3.828,14439.38,300.82,7.05,0.47
1360,4.77790,0.66441,0.68990,0.03848,6.925,14460.62,301.26,7.06,0.47
1361,3.49920,0.64706,0.56820,0.03253,6.158,14481.89,301.71,7.07,0.47
1362,2.69280,0.07433,0.64300,0.06936,4.188,14503.17,302.15,7.08,0.47
1363,2.65670,0.09603,0.60020,0.06511,4.426,14524.47,302.59,7.09,0.47
1364,2.69970,0.25213,0.58530,0.06725,4.613,14545.78,303.04,7.10,0.47
1365,2.74930,0.09226,0.75320,0.12981,3.650,14567.11,303.48,7.11,0.47
1366,2.81230,0.40339,0.57010,0.04066,4.933,14588.45,303.93,7.12,0.47
1367,2.70070,0.15023,1.34210,0.75600,2.012,14609.81,304.37,7.13,0.48
1368,3.89650,0.60933,0.59280,0.04522,6.573,14631.19,304.82,7.14,0.48
1369,2.95370,0.20483,0.71710,0.07126,4.119,14652.58,305.26,7.15,0.48
1370,2.63910,0.08243,0.57160,0.01748,4.617,14673.98,305.71,7.17,0.48
1371,2.74360,0.07097,0.59390,0.03641,4.620,14695.41,306.15,7.18,0.48
1372,2.60150,0.08411,0.61070,0.04790,4.260,14716.84,306.60,7.19,0.48
1373,3.06120,0.20588,0.71670,0.17334,4.271,14738.30,307.05,7.20,0.48
1374,3.16930,0.40492,0.61720,0.09340,5.135,14759.77,307.50,7.21,0.48
1375,3.11690,0.23516,0.60890,0.05535,5.119,14781.25,307.94,7.22,0.48
1376,4.90470,0.31655,0.68430,0.11607,7.167,14802.75,308.39,7.23,0.48
1377,3.03720,0.15772,0.61540,0.05912,4.935,14824.27,308.84,7.24,0.48
1378,2.69670,0.21682,0.59770,0.03696,4.512,14845.80,309.29,7.25,0.48
1379,2.87970,0.12890,0.61750,0.05596,4.663,14867.34,309.74,7.26,0.48
1380,2.69700,0.14223,0.70450,0.16579,3.828,14888.91,310.19,7.27,0.48
1381,3.98020,0.66778,0.86450,0.18513,4.604,14910.48,310.64,7.28,0.49
1382,3.08370,0.10617,0.63380,0.09712,4.865,14932.08,311.08,7.29,0.49
1383,3.58420,0.24435,0.73820,0.12131,4.855,14953.69,311.54,7.30,0.49
1384,3.75650,0.09972,0.72720,0.10609,5.166,14975.31,311.99,7.31,0.49
1385,3.44860,0.49502,0.69360,0.10475,4.972,14996.95,312.44,7.32,0.49
1386,3.09620,0.12820,0.68130,0.11613,4.545,15018.61,312.89,7.33,0.49
1387,3.99960,0.89337,0.82950,0.17213,4.822,15040.28,313.34,7.34,0.49
1388,3.18830,0.19124,0.68010,0.07118,4.688,15061.97,313.79,7.35,0.49
1389,3.06490,0.23236,0.67290,0.13283,4.555,15083.67,314.24,7.37,0.49
1390,2.92410,0.11989,0.70600,0.22396,4.142,15105.39,314.70,7.38,0.49
1391,3.06480,0.15329,0.64940,0.08701,4.719,15127.12,315.15,7.39,0.49
1392,4.47690,0.55076,0.75460,0.14408,5.933,15148.88,315.60,7.40,0.49
1393,3.11460,0.16417,0.67110,0.10758,4.641,15170.64,316.06,7.41,0.49
1394,2.98380,0.11149,0.70290,0.08311,4.245,15192.42,316.51,7.42,0.49
1395,3.49470,0.62928,0.80320,0.14812,4.351,15214.22,316.96,7.43,0.50
1396,3.08600,0.08669,0.64270,0.04311,4.802,15236.03,317.42,7.44,0.50
1397,3.12860,0.12567,0.74900,0.09944,4.177,15257.86,317.87,7.45,0.50
1398,2.88320,0.11585,0.64680,0.03257,4.458,15279.70,318.33,7.46,0.50
1399,3.12660,0.23669,0.72580,0.11808,4.308,15301.56,318.78,7.47,0.50
1400,3.05400,0.18317,0.65230,0.04762,4.682,15323.44,319.24,7.48,0.50
1401,2.90800,0.06140,0.70250,0.11458,4.140,15345.33,319.69,7.49,0.50
1402,2.85280,0.07130,0.71910,0.07569,3.967,15367.23,320.15,7.50,0.50
1403,3.24000,0.27826,0.72550,0.06007,4.466,15389.16,320.61,7.51,0.50
1404,3.18560,0.26084,0.68230,0.11676,4.669,15411.09,321.06,7.52,0.50
1405,3.15350,0.08491,0.67730,0.04892,4.656,15433.05,321.52,7.54,0.50
1406,3.27990,0.15154,0.59140,0.05420,5.546,15455.02,321.98,7.55,0.50
1407,2.97690,0.09921,0.66620,0.07361,4.468,15477.00,322.44,7.56,0.50
1408,4.06260,0.22174,0.84290,0.17443,4.820,15499.00,322.90,7.57,0.50
1409,3.18300,0.17963,1.16840,0.47865,2.724,15521.02,323.35,7.58,0.51
1410,2.96020,0.17967,0.65380,0.09855,4.528,15543.05,323.81,7.59,0.51
1411,2.94960,0.10316,0.82760,0.12330,3.564,15565.09,324.27,7.60,0.51
1412,3.10860,0.30713,0.74360,0.11424,4.180,15587.16,324.73,7.61,0.51
1413,3.48620,0.13126,0.66090,0.04686,5.275,15609.23,325.19,7.62,0.51
1414,3.03380,0.10581,0.61900,0.03517,4.901,15631.33,325.65,7.63,0.51
1415,2.93480,0.06612,0.64840,0.03736,4.526,15653.44,326.11,7.64,0.51
1416,3.30830,0.22190,0.68540,0.10370,4.827,15675.56,326.57,7.65,0.51
1417,3.13890,0.14252,0.78980,0.21007,3.974,15697.70,327.04,7.66,0.51
1418,2.87110,0.14915,0.76190,0.07674,3.768,15719.86,327.50,7.68,0.51
1419,3.11780,0.35205,0.75800,0.14539,4.113,15742.03,327.96,7.69,0.51
1420,2.98380,0.11679,0.71470,0.07632,4.175,15764.22,328.42,7.70,0.51
1421,3.28430,0.27031,0.71120,0.06094,4.618,15786.42,328.88,7.71,0.51
1422,3.00750,0.19763,0.64910,0.05996,4.633,15808.64,329.35,7.72,0.51
1423,3.00940,0.11017,0.73870,0.08837,4.074,15830.88,329.81,7.73,0.52
1424,4.49750,0.35819,0.75810,0.07758,5.933,15853.12,330.27,7.74,0.52
1425,3.16080,0.18711,0.71810,0.12226,4.402,15875.39,330.74,7.75,0.52
1426,3.01990,0.20846,0.71300,0.08193,4.235,15897.67,331.20,7.76,0.52
1427,3.15900,0.21586,0.70630,0.09181,4.473,15919.97,331.67,7.77,0.52
1428,3.09370,0.14567,0.66540,0.06103,4.649,15942.28,332.13,7.78,0.52
1429,3.22230,0.17863,0.68620,0.08997,4.696,15964.61,332.60,7.80,0.52
1430,2.98070,0.15607,1.04100,0.17931,2.863,15986.95,333.06,7.81,0.52
1431,3.04720,0.09167,0.68350,0.07495,4.458,16009.31,333.53,7.82,0.52
1432,3.20540,0.13840,0.81440,0.21493,3.936,16031.69,333.99,7.83,0.52
1433,3.17190,0.17021,0.80730,0.15744,3.929,16054.08,334.46,7.84,0.52
1434,2.97930,0.15860,0.68090,0.08643,4.376,16076.48,334.93,7.85,0.52
1435,3.13660,0.12628,0.75930,0.12379,4.131,16098.91,335.39,7.86,0.52
1436,3.49010,0.21571,0.68410,0.06812,5.102,16121.34,335.86,7.87,0.52
1437,3.46630,0.13440,0.71600,0.08122,4.841,16143.80,336.33,7.88,0.53
1438,3.00640,0.20459,0.73110,0.09776,4.112,16166.27,336.80,7.89,0.53
1439,3.27500,0.12854,0.70390,0.10553,4.653,16188.75,337.27,7.90,0.53
1440,4.51130,0.35018,0.80510,0.08544,5.603,16211.25,337.73,7.92,0.53
1441,3.12610,0.07617,0.70560,0.04976,4.430,16233.77,338.20,7.93,0.53
1442,3.04010,0.15473,0.70270,0.07655,4.326,16256.30,338.67,7.94,0.53
1443,3.21460,0.10924,0.72290,0.11096,4.447,16278.84,339.14,7.95,0.53
1444,3.51290,0.24417,0.75120,0.11999,4.676,16301.41,339.61,7.96,0.53
1445,5.15960,2.54094,0.76050,0.19014,6.784,16323.98,340.08,7.97,0.53
1446,4.03330,0.37285,0.73830,0.06583,5.463,16346.58,340.55,7.98,0.53
1447,3.59230,0.10339,0.82110,0.14138,4.375,16369.19,341.02,7.99,0.53
1448,3.27020,0.18248,0.74170,0.02646,4.409,16391.81,341.50,8.00,0.53
1449,3.60030,0.16502,0.74330,0.11034,4.844,16414.45,341.97,8.01,0.53
1450,3.10700,0.12954,0.71810,0.09073,4.327,16437.11,342.44,8.03,0.54
1451,3.39200,0.23490,0.76090,0.04178,4.458,16459.78,342.91,8.04,0.54
1452,3.13630,0.15665,0.81460,0.05026,3.850,16482.47,343.38,8.05,0.54
1453,3.80100,0.19905,0.75600,0.08053,5.028,16505.17,343.86,8.06,0.54
1454,3.13920,0.14803,0.72500,0.13165,4.330,16527.89,344.33,8.07,0.54
1455,3.58440,0.47773,0.85840,0.20525,4.176,16550.62,344.80,8.08,0.54
1456,4.92900,0.65521,0.74190,0.10176,6.644,16573.38,345.28,8.09,0.54
1457,3.35490,0.15723,0.90440,0.39204,3.710,16596.14,345.75,8.10,0.54
1458,3.07080,0.09812,0.95980,0.13427,3.199,16618.92,346.23,8.11,0.54
1459,3.52670,0.18403,0.74740,0.06702,4.719,16641.72,346.70,8.13,0.54
1460,3.31330,0.18914,0.84230,0.09989,3.934,16664.53,347.18,8.14,0.54
1461,3.34730,0.12765,0.70910,0.05766,4.720,16687.36,347.65,8.15,0.54
1462,3.08030,0.14066,0.72450,0.09766,4.252,16710.20,348.13,8.16,0.54
1463,3.40480,0.09973,0.78020,0.10974,4.364,16733.06,348.61,8.17,0.54
1464,3.50980,0.25741,0.96400,0.15258,3.641,16755.94,349.08,8.18,0.55
1465,3.45260,0.11421,0.79010,0.08038,4.370,16778.83,349.56,8.19,0.55
1466,3.25110,0.12914,0.79790,0.08888,4.075,16801.73,350.04,8.20,0.55
1467,3.43340,0.12182,0.93070,0.09749,3.689,16824.66,350.51,8.22,0.55
1468,3.67680,0.14831,0.74350,0.07042,4.945,16847.59,350.99,8.23,0.55
1469,4.26430,0.34290,0.84110,0.09129,5.070,16870.55,351.47,8.24,0.55
1470,3.46890,0.16438,0.84990,0.14771,4.082,16893.52,351.95,8.25,0.55
1471,3.50790,0.20398,0.78700,0.03913,4.457,16916.50,352.43,8.26,0.55
1472,4.84750,0.24426,0.76880,0.10320,6.305,16939.50,352.91,8.27,0.55
1473,3.34070,0.10374,0.76580,0.06340,4.362,16962.52,353.39,8.28,0.55
1474,3.15980,0.10027,0.69720,0.04468,4.532,16985.55,353.87,8.29,0.55
1475,3.33140,0.10942,0.77550,0.09270,4.296,17008.59,354.35,8.30,0.55
1476,4.16700,0.37300,0.95540,0.18642,4.362,17031.66,354.83,8.32,0.55
1477,3.84700,0.28229,0.92530,0.09018,4.158,17054.73,355.31,8.33,0.56
1478,3.68560,0.09887,0.76150,0.11157,4.840,17077.83,355.79,8.34,0.56
1479,3.54850,0.10462,0.79090,0.06870,4.487,17100.94,356.27,8.35,0.56
1480,4.02750,0.24910,0.80490,0.07549,5.004,17124.06,356.75,8.36,0.56
1481,3.48690,0.10484,0.82900,0.06319,4.206,17147.20,357.23,8.37,0.56
1482,3.43750,0.17145,0.73110,0.07935,4.702,17170.36,357.72,8.38,0.56
1483,3.46720,0.13593,0.79410,0.08964,4.366,17193.53,358.20,8.40,0.56
1484,3.63040,0.12443,0.83480,0.15131,4.349,17216.72,358.68,8.41,0.56
1485,3.52670,0.11272,0.84210,0.06713,4.188,17239.92,359.17,8.42,0.56
1486,3.37460,0.07746,0.80520,0.09571,4.191,17263.14,359.65,8.43,0.56
1487,3.51450,0.15887,0.78560,0.09087,4.474,17286.38,360.13,8.44,0.56
1488,5.27850,0.18185,0.86160,0.14175,6.126,17309.62,360.62,8.45,0.56
1489,3.51460,0.15163,0.83820,0.10473,4.193,17332.89,361.10,8.46,0.56
1490,3.24950,0.15028,0.92500,0.21706,3.513,17356.17,361.59,8.47,0.56
1491,3.43160,0.20722,0.77140,0.06356,4.449,17379.47,362.07,8.49,0.57
1492,3.42770,0.13676,0.82220,0.08068,4.169,17402.78,362.56,8.50,0.57
1493,3.59500,0.14956,0.83630,0.08950,4.299,17426.11,363.04,8.51,0.57
1494,3.22300,0.10101,0.70850,0.05007,4.549,17449.45,363.53,8.52,0.57
1495,3.80220,0.33825,0.81950,0.16930,4.640,17472.81,364.02,8.53,0.57
1496,3.69900,0.19005,0.97540,0.16230,3.792,17496.19,364.50,8.54,0.57
1497,3.70610,0.19485,0.75270,0.06824,4.924,17519.58,364.99,8.55,0.57
1498,3.35250,0.06920,0.89380,0.13667,3.751,17542.98,365.48,8.57,0.57
1499,3.58350,0.12117,0.83450,0.12526,4.294,17566.41,365.97,8.58,0.57
1500,3.59330,0.16364,0.96330,0.12567,3.730,17589.84,366.46,8.59,0.57
1501,3.68310,0.08048,0.84290,0.11622,4.370,17613.30,366.94,8.60,0.57
1502,3.33710,0.11452,0.83180,0.17243,4.012,17636.77,367.43,8.61,0.57
1503,3.63580,0.14687,0.87050,0.06878,4.177,17660.25,367.92,8.62,0.57
1504,5.32560,0.26300,0.80570,0.12140,6.610,17683.75,368.41,8.63,0.58
1505,3.69180,0.15232,0.93680,0.15167,3.941,17707.27,368.90,8.65,0.58
1506,3.53080,0.21430,0.90390,0.17215,3.906,17730.80,369.39,8.66,0.58
1507,3.67210,0.17197,0.79970,0.06309,4.592,17754.34,369.88,8.67,0.58
1508,3.69230,0.34575,0.83490,0.12115,4.422,17777.91,370.37,8.68,0.58
1509,3.63140,0.22504,0.79530,0.07907,4.566,17801.48,370.86,8.69,0.58
1510,3.54090,0.21533,0.77600,0.06265,4.563,17825.08,371.36,8.70,0.58
1511,3.59380,0.12720,0.78130,0.07655,4.600,17848.69,371.85,8.72,0.58
1512,3.75310,0.13033,0.87630,0.06957,4.283,17872.31,372.34,8.73,0.58
1513,4.41060,0.85053,1.22710,0.66668,3.594,17895.95,372.83,8.74,0.58
1514,3.82560,0.37467,0.83050,0.11986,4.606,17919.61,373.33,8.75,0.58
1515,3.90710,0.20423,0.93270,0.13167,4.189,17943.28,373.82,8.76,0.58
1516,3.71780,0.10264,0.80330,0.07796,4.628,17966.97,374.31,8.77,0.58
1517,3.74870,0.17080,0.94290,0.10776,3.976,17990.67,374.81,8.78,0.59
1518,3.45660,0.11132,0.75540,0.08493,4.576,18014.39,375.30,8.80,0.59
1519,3.72680,0.12498,0.81110,0.09574,4.595,18038.12,375.79,8.81,0.59
1520,5.56380,0.36282,0.86360,0.10292,6.443,18061.88,376.29,8.82,0.59
1521,4.21770,0.52798,0.82550,0.12052,5.109,18085.64,376.78,8.83,0.59
1522,3.59380,0.10792,0.82670,0.08343,4.347,18109.42,377.28,8.84,0.59
1523,3.94850,0.32743,0.90320,0.11534,4.372,18133.22,377.78,8.85,0.59
1524,3.63720,0.18971,0.80380,0.09167,4.525,18157.03,378.27,8.87,0.59
1525,3.69640,0.11963,0.88170,0.06857,4.192,18180.86,378.77,8.88,0.59
1526,3.53780,0.13300,0.79040,0.10445,4.476,18204.70,379.26,8.89,0.59
1527,3.93340,0.12369,0.83430,0.07709,4.715,18228.56,379.76,8.90,0.59
1528,3.84040,0.14183,0.86420,0.12671,4.444,18252.44,380.26,8.91,0.59
1529,3.75870,0.07484,0.90670,0.12371,4.145,18276.33,380.76,8.92,0.59
1530,3.82110,0.47262,1.33830,0.37089,2.855,18300.23,381.25,8.94,0.60
1531,3.91910,0.16374,0.82790,0.11725,4.734,18324.16,381.75,8.95,0.60
1532,3.56680,0.12970,0.99370,0.14047,3.589,18348.09,382.25,8.96,0.60
1533,3.89040,0.18634,1.00100,0.18436,3.887,18372.05,382.75,8.97,0.60
1534,3.85680,0.14905,0.92950,0.11032,4.149,18396.02,383.25,8.98,0.60
1535,3.80350,0.10255,0.95470,0.14626,3.984,18420.00,383.75,8.99,0.60
1536,13.85850,1.09447,0.86170,0.08861,16.083,18444.00,384.25,9.01,0.60
1537,4.44350,0.62323,0.92200,0.06616,4.819,18468.02,384.75,9.02,0.60
1538,3.74100,0.12385,0.91540,0.10872,4.087,18492.05,385.25,9.03,0.60
1539,4.08260,0.09431,0.85190,0.09005,4.792,18516.09,385.75,9.04,0.60
1540,4.08030,0.19377,0.83390,0.07655,4.893,18540.16,386.25,9.05,0.60
1541,4.29790,0.46386,1.08610,0.11442,3.957,18564.23,386.75,9.06,0.60
1542,3.78800,0.28566,0.90070,0.06623,4.206,18588.33,387.26,9.08,0.61
1543,3.93680,0.11134,0.89130,0.12990,4.417,18612.44,387.76,9.09,0.61
1544,4.11610,0.22940,0.96410,0.12847,4.269,18636.56,388.26,9.10,0.61
1545,3.92730,0.21664,1.21900,0.11299,3.222,18660.70,388.76,9.11,0.61
1546,3.83180,0.20498,1.02130,0.28207,3.752,18684.86,389.27,9.12,0.61
1547,4.02450,0.13118,1.00850,0.17634,3.991,18709.03,389.77,9.14,0.61
1548,4.22950,0.17120,0.88760,0.09000,4.765,18733.22,390.28,9.15,0.61
1549,4.02380,0.19462,0.88840,0.07865,4.529,18757.42,390.78,9.16,0.61
1550,3.67310,0.11140,0.99370,0.14460,3.696,18781.64,391.28,9.17,0.61
1551,3.90600,0.17610,1.14810,0.33413,3.402,18805.88,391.79,9.18,0.61
1552,6.60840,0.11332,0.97030,0.09924,6.811,18830.12,392.29,9.19,0.61
1553,4.03920,0.25638,0.96610,0.11049,4.181,18854.39,392.80,9.21,0.61
1554,4.22010,0.18970,0.96150,0.08892,4.389,18878.67,393.31,9.22,0.61
1555,3.90370,0.11455,1.04640,0.15630,3.731,18902.97,393.81,9.23,0.62
1556,4.00000,0.26049,0.95750,0.15349,4.178,18927.28,394.32,9.24,0.62
1557,3.89550,0.10245,0.95770,0.16285,4.068,18951.61,394.83,9.25,0.62
1558,3.85150,0.19689,0.84840,0.08142,4.540,18975.95,395.33,9.27,0.62
1559,3.86880,0.10810,0.98660,0.09016,3.921,19000.31,395.84,9.28,0.62
1560,3.94480,0.16934,1.06470,0.06109,3.705,19024.69,396.35,9.29,0.62
1561,5.09560,1.33645,1.26480,0.26370,4.029,19049.08,396.86,9.30,0.62
1562,4.79370,0.49898,0.90070,0.13495,5.322,19073.48,397.36,9.31,0.62
1563,4.27290,0.26766,0.97480,0.08515,4.383,19097.91,397.87,9.33,0.62
1564,4.19910,0.30641,1.14810,0.17252,3.657,19122.34,398.38,9.34,0.62
1565,4.10270,0.14906,0.97600,0.11838,4.204,19146.80,398.89,9.35,0.62
1566,3.73880,0.12700,1.02470,0.13718,3.649,19171.27,399.40,9.36,0.62
1567,4.10520,0.14360,1.10340,0.20076,3.721,19195.75,399.91,9.37,0.62
1568,6.34970,0.09727,0.99250,0.15388,6.398,19220.25,400.42,9.38,0.63
1569,4.02300,0.13502,0.94750,0.14964,4.246,19244.77,400.93,9.40,0.63
1570,3.89240,0.27047,0.86270,0.09142,4.512,19269.30,401.44,9.41,0.63
1571,4.15690,0.12015,0.92500,0.08823,4.494,19293.84,401.96,9.42,0.63
1572,4.33680,0.21816,1.10990,0.09063,3.907,19318.41,402.47,9.43,0.63
1573,4.31830,0.25352,0.93970,0.07161,4.595,19342.98,402.98,9.44,0.63
1574,3.97130,0.08774,0.90990,0.06777,4.365,19367.58,403.49,9.46,0.63
1575,4.19260,0.10440,1.01120,0.10587,4.146,19392.19,404.00,9.47,0.63
1576,4.31250,0.11899,0.92360,0.14803,4.669,19416.81,404.52,9.48,0.63
1577,4.23930,0.24781,1.05450,0.08565,4.020,19441.45,405.03,9.49,0.63
1578,3.97240,0.14462,0.98160,0.17989,4.047,19466.11,405.54,9.50,0.63
1579,4.18290,0.12419,0.94380,0.07883,4.432,19490.78,406.06,9.52,0.63
1580,4.26870,0.29467,1.02050,0.10665,4.183,19515.47,406.57,9.53,0.64
1581,4.27860,0.14612,0.98320,0.08382,4.352,19540.17,407.09,9.54,0.64
1582,4.04820,0.14338,0.97390,0.09069,4.157,19564.89,407.60,9.55,0.64
1583,4.39080,0.16657,0.96940,0.06995,4.529,19589.62,408.12,9.57,0.64
1584,6.59990,0.17904,1.11550,0.09484,5.917,19614.38,408.63,9.58,0.64
1585,4.19550,0.10131,1.05350,0.16136,3.982,19639.14,409.15,9.59,0.64
1586,4.95030,0.29200,0.99920,0.12534,4.954,19663.92,409.67,9.60,0.64
1587,4.39590,0.27620,1.18380,0.09412,3.713,19688.72,410.18,9.61,0.64
1588,3.97320,0.12196,1.06790,0.10573,3.721,19713.53,410.70,9.63,0.64
1589,4.16470,0.22609,0.98650,0.07127,4.222,19738.36,411.22,9.64,0.64
1590,4.00110,0.16703,0.90770,0.10377,4.408,19763.20,411.73,9.65,0.64
1591,4.48770,0.19630,0.94720,0.10723,4.738,19788.06,412.25,9.66,0.64
1592,4.58860,0.25185,1.14010,0.11666,4.025,19812.94,412.77,9.67,0.64
1593,4.23690,0.16124,1.03620,0.14139,4.089,19837.83,413.29,9.69,0.65
1594,4.48890,1.49851,1.48320,0.51000,3.026,19862.73,413.81,9.70,0.65
1595,5.03470,0.42151,1.06110,0.06619,4.745,19887.66,414.33,9.71,0.65
1596,4.25780,0.33858,1.03430,0.09193,4.117,19912.59,414.85,9.72,0.65
1597,4.46510,0.10675,1.09140,0.14064,4.091,19937.55,415.37,9.74,0.65
1598,4.23700,0.22966,0.98010,0.05254,4.323,19962.52,415.89,9.75,0.65
1599,4.50270,0.11165,1.08420,0.12147,4.153,19987.50,416.41,9.76,0.65
1600,6.71690,0.36621,1.10340,0.12196,6.087,20012.50,416.93,9.77,0.65
1601,4.46730,0.34090,0.99990,0.11260,4.468,20037.52,417.45,9.78,0.65
1602,4.11160,0.17595,1.22350,0.24655,3.361,20062.55,417.97,9.80,0.65
1603,4.20120,0.05496,1.07220,0.14000,3.918,20087.59,418.49,9.81,0.65
1604,4.32670,0.16035,1.15580,0.13802,3.743,20112.66,419.01,9.82,0.65
1605,4.73890,0.17308,1.08700,0.08604,4.360,20137.73,419.54,9.83,0.66
1606,4.80510,0.10430,1.00220,0.10597,4.795,20162.83,420.06,9.85,0.66
1607,4.55110,0.08516,1.08810,0.11017,4.183,20187.94,420.58,9.86,0.66
1608,4.63960,0.09792,1.01680,0.11942,4.563,20213.06,421.11,9.87,0.66
1609,4.47750,0.25525,1.05430,0.11316,4.247,20238.20,421.63,9.88,0.66
1610,4.74040,0.14230,1.13260,0.14949,4.185,20263.36,422.15,9.89,0.66
1611,5.28190,0.33641,1.04070,0.10922,5.075,20288.53,422.68,9.91,0.66
1612,4.37930,0.21563,1.21740,0.09141,3.597,20313.72,423.20,9.92,0.66
1613,4.48950,0.14475,1.04870,0.07505,4.281,20338.92,423.73,9.93,0.66
1614,4.10580,0.14247,1.19040,0.10590,3.449,20364.14,424.25,9.94,0.66
1615,4.67970,0.16455,1.12530,0.09262,4.159,20389.38,424.78,9.96,0.66
1616,7.46550,0.38415,1.09940,0.11479,6.791,20414.62,425.30,9.97,0.66
1617,5.10920,0.38622,1.11910,0.15952,4.565,20439.89,425.83,9.98,0.67
1618,4.39920,0.19634,1.08400,0.06262,4.058,20465.17,426.36,9.99,0.67
1619,4.73320,0.27601,1.09550,0.10416,4.321,20490.47,426.88,10.01,0.67
1620,5.09800,0.22088,1.01610,0.08435,5.017,20515.78,427.41,10.02,0.67
1621,4.81290,0.22934,1.29110,0.21461,3.728,20541.11,427.94,10.03,0.67
1622,4.92240,0.21760,1.12570,0.07889,4.373,20566.45,428.47,10.04,0.67
1623,4.63830,0.25241,1.25870,0.11490,3.685,20591.81,429.00,10.05,0.67
1624,5.51500,0.18632,1.06690,0.10210,5.169,20617.19,429.52,10.07,0.67
1625,5.05480,0.22704,1.70440,0.17091,2.966,20642.58,430.05,10.08,0.67
1626,6.33560,0.16090,1.05490,0.12593,6.006,20667.98,430.58,10.09,0.67
1627,4.91450,0.24608,1.26210,0.15692,3.894,20693.41,431.11,10.10,0.67
1628,4.72460,0.09444,1.15760,0.10980,4.081,20718.84,431.64,10.12,0.67
1629,4.63390,0.17525,1.06960,0.09881,4.332,20744.30,432.17,10.13,0.68
1630,4.67050,0.34118,1.05730,0.13315,4.417,20769.77,432.70,10.14,0.68
1631,6.36790,0.31801,1.14990,0.12793,5.538,20795.25,433.23,10.15,0.68
1632,7.48330,0.32061,1.10650,0.17741,6.763,20820.75,433.77,10.17,0.68
1633,4.58700,0.07662,1.15090,0.21083,3.986,20846.27,434.30,10.18,0.68
1634,4.66180,0.42759,1.24070,0.13815,3.757,20871.80,434.83,10.19,0.68
1635,4.88580,0.18974,1.17860,0.17728,4.145,20897.34,435.36,10.20,0.68
1636,5.84650,0.24691,1.30820,0.14155,4.469,20922.91,435.89,10.22,0.68
1637,4.61140,0.11441,1.19910,0.15020,3.846,20948.48,436.43,10.23,0.68
1638,4.63360,0.12993,1.24230,0.29851,3.730,20974.08,436.96,10.24,0.68
1639,4.74360,0.21651,1.20400,0.09632,3.940,20999.69,437.49,10.25,0.68
1640,4.74930,0.12294,1.12650,0.05172,4.216,21025.31,438.03,10.27,0.68
1641,6.89400,0.22374,1.16760,0.12707,5.904,21050.95,438.56,10.28,0.69
1642,4.32480,0.21036,1.17500,0.14501,3.681,21076.61,439.10,10.29,0.69
1643,4.81870,0.14317,1.27030,0.15372,3.793,21102.28,439.63,10.30,0.69
1644,5.11850,0.15469,1.20850,0.11712,4.235,21127.97,440.17,10.32,0.69
1645,4.88690,0.10685,1.15030,0.07261,4.248,21153.67,440.70,10.33,0.69
1646,7.42010,0.19344,1.32710,0.18514,5.591,21179.39,441.24,10.34,0.69
1647,4.87210,0.15855,1.27570,0.12787,3.819,21205.12,441.77,10.35,0.69
1648,7.93050,0.36683,1.16230,0.12088,6.823,21230.88,442.31,10.37,0.69
1649,4.76790,0.21681,1.10570,0.09561,4.312,21256.64,442.85,10.38,0.69
1650,4.38770,0.16875,1.01090,0.10315,4.340,21282.42,443.38,10.39,0.69
1651,6.85780,0.32018,1.20010,0.16459,5.714,21308.22,443.92,10.40,0.69
1652,5.03340,0.24538,1.14830,0.20531,4.383,21334.03,444.46,10.42,0.69
1653,4.76280,0.15722,1.17820,0.11913,4.042,21359.86,445.00,10.43,0.70
1654,4.38900,0.13430,1.15880,0.16640,3.788,21385.70,445.54,10.44,0.70
1655,4.76940,0.14651,1.35090,0.13742,3.531,21411.56,446.07,10.45,0.70
1656,5.54170,0.28968,1.19560,0.11318,4.635,21437.44,446.61,10.47,0.70
1657,5.09190,0.68298,1.88350,1.44819,2.703,21463.33,447.15,10.48,0.70
1658,4.85870,0.18350,1.72380,0.30079,2.819,21489.23,447.69,10.49,0.70
1659,5.45430,0.91804,1.59090,0.15488,3.428,21515.16,448.23,10.51,0.70
1660,5.26900,0.16654,1.31760,0.14315,3.999,21541.09,448.77,10.52,0.70
1661,4.84310,0.13984,1.09440,0.11302,4.425,21567.05,449.31,10.53,0.70
1662,4.76010,0.12669,1.33370,0.19193,3.569,21593.02,449.85,10.54,0.70
1663,4.83210,0.15509,1.19670,0.11800,4.038,21619.00,450.40,10.56,0.70
1664,7.87230,0.27032,1.69610,0.42555,4.641,21645.00,450.94,10.57,0.70
1665,5.44140,0.31540,1.56070,0.09758,3.487,21671.02,451.48,10.58,0.71
1666,5.09080,0.16260,1.28390,0.23049,3.965,21697.05,452.02,10.59,0.71
1667,6.52740,0.36517,1.24910,0.15279,5.226,21723.09,452.56,10.61,0.71
1668,5.56090,0.21843,1.27830,0.26601,4.350,21749.16,453.11,10.62,0.71
1669,4.96570,0.11515,1.13620,0.11337,4.370,21775.23,453.65,10.63,0.71
1670,4.84890,0.21669,1.21480,0.18017,3.992,21801.33,454.19,10.65,0.71
1671,4.85210,0.17190,1.25150,0.24746,3.877,21827.44,454.74,10.66,0.71
1672,6.01080,0.13538,1.71730,0.42920,3.500,21853.56,455.28,10.67,0.71
1673,5.64520,0.42298,1.20620,0.09201,4.680,21879.70,455.83,10.68,0.71
1674,4.65010,0.22521,1.54810,0.25034,3.004,21905.86,456.37,10.70,0.71
